name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
weymouth uK,09-03-17,12.4,8.8,10.3,12.4,6,9.2,9.6,95.3,0.93,,8.33,,,0,,38.5,250.1,1021.9,42,8.4,,,0,,2017-03-09T06:36:29,2017-03-09T18:04:58,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,10-03-17,10.5,8.5,9.4,10.5,5.6,8.1,9.2,98.6,1.18,,12.5,,,0,,19,155,1024.2,25.3,2.1,,,0,,2017-03-10T06:34:19,2017-03-10T18:06:38,0.48,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,11-03-17,11.3,8,9.3,11.3,5.9,7.3,9,97.8,0.4,,8.33,,,,,21.1,115.7,1017.4,48.8,2.6,,,0,,2017-03-11T06:32:08,2017-03-11T18:08:18,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,12-03-17,10.4,8,9.3,10.4,5.2,8,8.2,93.01,3.14,,12.5,,,,44.6,33,246,1016,60.6,11.2,,,0,,2017-03-12T06:29:57,2017-03-12T18:09:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,13-03-17,11,6,8.8,11,2.6,6.5,6.7,87.05,0,,0,,,0,,29.1,290.3,1030.1,29.9,14.9,,,0,,2017-03-13T06:27:45,2017-03-13T18:11:37,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,14-03-17,10.7,8.7,9.9,10.7,5.6,8.6,8.9,93.73,0,,0,,,,,26.5,267.9,1033.9,75.6,13.9,,,0,,2017-03-14T06:25:33,2017-03-14T18:13:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,15-03-17,10,7.5,9.1,10,6,8.3,8.5,96.17,0.4,,8.33,,,,,14,248.8,1033.2,83.2,11.9,,,0,,2017-03-15T06:23:21,2017-03-15T18:14:54,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,16-03-17,9.5,7.1,8.2,7.6,5,6.5,7.8,96.81,0.6,,12.5,,,0,,22.4,227.6,1024,89.2,8.8,,,0,,2017-03-16T06:21:08,2017-03-16T18:16:33,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,17-03-17,9.6,6.1,8.4,6.2,2,4.5,5.6,82.78,0.4,,8.33,,,0,51.8,54.9,273.2,1020.1,59.6,21,,,0,,2017-03-17T06:18:56,2017-03-17T18:18:12,0.61,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,18-03-17,11,9.7,10.4,11,5.1,10,9.7,95.4,3.22,,12.5,,,,53.6,51.6,255.7,1014,92.5,9.2,,,0,,2017-03-18T06:16:43,2017-03-18T18:19:50,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,19-03-17,11,9.7,10.2,11,5.7,9,9.5,95.41,0.2,,4.17,,,,52.1,45.5,243.9,1012.1,90.3,8.4,,,0,,2017-03-19T06:14:30,2017-03-19T18:21:28,0.7,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,20-03-17,11.1,8.6,10,11.1,4.6,9.1,9,93.96,2.68,,16.67,,,0,63,49.1,240.2,1006.4,73,10.7,,,0,,2017-03-20T06:12:17,2017-03-20T18:23:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,21-03-17,9.3,6,7.7,5.3,1,3.2,3.1,72.8,2.61,,12.5,,,0,63,42.2,237.7,1009.9,24.2,19.1,,,0,,2017-03-21T06:10:04,2017-03-21T18:24:44,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,22-03-17,9,5.3,7.2,6.7,1.3,4,4,80.53,9.19,,12.5,,,0.75,61.2,49.7,185.7,1004.6,50.5,23.5,,,0,,2017-03-22T06:07:50,2017-03-22T18:26:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,23-03-17,9.8,4.3,7.2,6.5,0.3,3.3,4.5,83.63,1.19,,8.33,,,0,59.4,42.8,46.1,1012.7,86.6,22.1,,,0,,2017-03-23T06:05:37,2017-03-23T18:27:59,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,24-03-17,11.6,7,8.8,11.6,2.6,5.7,6.3,84.56,4.5,,8.33,,,0,55.4,41,57.7,1025.6,59.4,8,,,0,,2017-03-24T06:03:24,2017-03-24T18:29:36,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,25-03-17,14,5.6,9.6,14,0.6,7.2,2.6,63.6,0,,0,,,,54.1,37.3,60.7,1026.4,0.1,25.6,,,0,,2017-03-25T06:01:11,2017-03-25T18:31:14,0.96,Clear,Clear conditions throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,26-03-17,12.3,6.2,9.3,12.3,1,6.6,3.7,68.82,0,,0,,,,48.2,39.8,85.2,1021.3,10.6,22.5,,,0,,2017-03-26T06:58:57,2017-03-26T19:32:51,0.99,Clear,Clear conditions throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,27-03-17,12.7,7.1,9.4,12.7,3,7.1,6.6,82.89,0,,0,,,,,30.8,78.6,1020.3,11.2,8.6,,,0,,2017-03-27T06:56:44,2017-03-27T19:34:28,1,Clear,Clear conditions throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,28-03-17,12.2,8,10.2,12.2,5.2,9.1,9,92.26,1,,4.17,,,,48.2,32.3,174.4,1019.8,57.4,7.7,,,0,,2017-03-28T06:54:31,2017-03-28T19:36:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,29-03-17,12.5,10.2,11,12.5,10.2,11,10.2,95.03,1.3,,12.5,,,0,51.8,34.4,199.7,1021.7,85.8,10,,,0,,2017-03-29T06:52:18,2017-03-29T19:37:42,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,30-03-17,13.6,10.7,11.9,13.6,10.7,11.9,9.4,84.46,1.4,,12.5,,,0,46.4,32,160.8,1017.9,80.9,16.7,,,0,,2017-03-30T06:50:06,2017-03-30T19:39:19,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,31-03-17,12.7,10.2,11.2,12.7,10.2,11.2,9.4,88.7,1.34,,8.33,,,0,51.8,37.7,193.6,1009.9,58.1,13.2,,,0,,2017-03-31T06:47:53,2017-03-31T19:40:56,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,01-04-17,12.5,8.6,10.2,12.5,4.7,8.7,8.9,91.59,5.34,,16.67,,,,46.4,33.5,235,1009.7,34.5,14.4,,,0,,2017-04-01T06:45:41,2017-04-01T19:42:32,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,02-04-17,12.5,7.6,9.9,12.5,4.2,8.5,7.6,85.64,0.4,,8.33,,,,,21.5,261.8,1022,28.6,21.2,,,0,,2017-04-02T06:43:29,2017-04-02T19:44:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,03-04-17,10.8,6.8,9,10.8,5.2,7.4,8.3,95.44,0.2,,4.17,,,,,21.3,190.8,1025.6,41.4,11.6,,,0,,2017-04-03T06:41:18,2017-04-03T19:45:46,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,04-04-17,13.6,9.5,11.2,13.6,6.5,10.2,9.2,88.16,1.83,,16.67,,,0,,25.2,252.6,1026.1,72.9,14.3,,,0,,2017-04-04T06:39:07,2017-04-04T19:47:23,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,05-04-17,12.3,6,9.3,12.3,2.4,7.5,5,74.26,0,,0,,,0,,30.7,188.2,1031.8,6.5,26.1,,,0,,2017-04-05T06:36:56,2017-04-05T19:48:59,0.34,Clear,Clear conditions throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,06-04-17,11.2,5.5,8.8,11.2,1.8,7.5,5.6,80.27,0,,0,,,,,21.9,141.3,1031.4,1.7,26.5,,,0,,2017-04-06T06:34:45,2017-04-06T19:50:36,0.39,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,07-04-17,12.2,6.3,9.4,12.2,3.9,9,6.8,84.03,0,,0,,,,,13.2,156.7,1027.5,0.5,15.6,,,0,,2017-04-07T06:32:35,2017-04-07T19:52:13,0.43,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,08-04-17,13.1,6.8,10.2,13.1,3.9,9.5,7.5,83.54,0,,0,,,,,28.2,101.5,1023.1,0.2,11.2,,,0,,2017-04-08T06:30:26,2017-04-08T19:53:49,0.46,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,09-04-17,14,9.8,11.7,14,6.6,11.3,9.5,86.46,0,,0,,,,,28.1,184.5,1020.7,13,9.3,,,0,,2017-04-09T06:28:17,2017-04-09T19:55:26,0.48,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,10-04-17,13,8.8,10.6,13,5.8,9.3,6.5,77,0,,0,,,,,25.1,304.8,1026.4,19.2,24.8,,,0,,2017-04-10T06:26:08,2017-04-10T19:57:02,0.5,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,11-04-17,12,6.8,9.6,12,4.6,8.1,5.3,75.11,0,,0,,,,,26.9,210.6,1028.7,19.7,33.7,,,0,,2017-04-11T06:24:00,2017-04-11T19:58:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,12-04-17,12.2,7.8,9.9,12.2,4.1,8.2,6.4,78.92,0,,0,,,,46.4,30.1,278.8,1021.7,46.4,28.1,,,0,,2017-04-12T06:21:53,2017-04-12T20:00:16,0.51,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,13-04-17,12.5,8.2,10,12.5,6.4,9,6.9,81.52,0,,0,,,,,18.7,290.4,1019.5,69.4,25.5,,,0,,2017-04-13T06:19:46,2017-04-13T20:01:52,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,14-04-17,12.3,6.1,9.5,12.3,4.5,8.7,6.4,81.15,0,,0,,,,,28.6,273.9,1018.6,49.3,30.7,,,0,,2017-04-14T06:17:40,2017-04-14T20:03:29,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,15-04-17,12,8.6,10.4,12,4.9,9.4,6.6,78.56,0.4,,8.33,,,,,36.9,284.1,1020.1,62.5,30.5,,,0,,2017-04-15T06:15:34,2017-04-15T20:05:05,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,16-04-17,12.3,8.1,10,12.3,4.5,8.3,7.2,83.01,0,,0,,,,,31,275.9,1024,39.9,24,,,0,,2017-04-16T06:13:30,2017-04-16T20:06:42,0.62,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,17-04-17,13.5,9.9,11.1,13.5,7.6,11,7.9,81.24,0,,0,,,,,32.5,268.8,1023.1,86.4,30.1,,,0,,2017-04-17T06:11:26,2017-04-17T20:08:18,0.66,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,18-04-17,12.1,6.5,8.9,12.1,2.6,7.1,2.6,66.89,0.4,,4.17,,,,,29.8,83.7,1030.5,24.5,28.6,,,0,,2017-04-18T06:09:23,2017-04-18T20:09:54,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,19-04-17,11.3,4.6,8.4,11.3,2.3,6.9,3.2,70.21,0,,0,,,0,,23.8,110,1036.2,8.2,27.9,,,0,,2017-04-19T06:07:20,2017-04-19T20:11:31,0.76,Clear,Clear conditions throughout the day.,clear-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,20-04-17,11.8,6.6,9.2,11.8,4.5,8.4,4.8,73.94,0.2,,4.17,,,0,,13.7,228.5,1036.7,64.3,36.6,,,0,,2017-04-20T06:05:19,2017-04-20T20:13:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,21-04-17,13.4,9.5,11.2,13.4,8.5,11.1,9.3,87.94,0.2,,4.17,,,0,,16,266.7,1032.8,82.3,16.2,,,0,,2017-04-21T06:03:18,2017-04-21T20:14:43,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,22-04-17,14.7,10.1,11.9,14.7,10.1,11.9,7.8,75.92,0,,0,,,,,16.4,295.3,1029.1,66.3,28.3,,,0,,2017-04-22T06:01:19,2017-04-22T20:16:19,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,23-04-17,12.5,6.5,10,12.5,3.9,8.8,5.2,73.11,0,,0,,,,,23.1,156.7,1026.5,47.5,28.6,,,0,,2017-04-23T05:59:20,2017-04-23T20:17:55,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,24-04-17,12.7,8.3,10.6,12.7,4.7,9.7,7.1,79.59,0,,0,,,,48.2,29.8,270,1017.8,78.3,31.5,,,0,,2017-04-24T05:57:23,2017-04-24T20:19:31,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,25-04-17,10.5,3.6,6.8,10.5,-1.1,3.2,-1,59.06,1.04,,8.33,,,,53.6,40,310.8,1015.4,42.5,39.2,,,0,,2017-04-25T05:55:26,2017-04-25T20:21:07,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,26-04-17,11.4,2.7,6.3,11.4,-2.4,3,0.7,69.57,1.92,,12.5,,,0,,28.6,143,1019,29.5,35.3,,,0,,2017-04-26T05:53:31,2017-04-26T20:22:43,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,27-04-17,10.7,3.1,7.5,10.7,-0.3,5,2.3,70.65,2.71,,8.33,,,0,,30.1,203.5,1020.7,47.3,32,,,0,,2017-04-27T05:51:37,2017-04-27T20:24:18,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,28-04-17,11.4,7.7,9.8,11.4,4.5,8.4,6.2,78.21,1.2,,8.33,,,0,,28.6,289.5,1018.1,95.2,33.6,,,0,,2017-04-28T05:49:44,2017-04-28T20:25:53,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,29-04-17,12.9,8.1,10.4,12.9,6.9,10,6.7,78.19,0,,0,,,,46.4,39.6,138.1,1013.3,86,33.8,,,0,,2017-04-29T05:47:52,2017-04-29T20:27:28,0.06,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,30-04-17,11.7,9.2,10.6,11.7,6.2,9.7,8.4,86.68,5.98,,8.33,,,,55.4,48.8,124.6,999,87.1,12.7,,,0,,2017-04-30T05:46:02,2017-04-30T20:29:03,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,01-05-17,12.8,8,9.9,12.8,4.7,8.4,7.6,85.96,11.91,,16.67,,,,37.1,27.9,288.9,1003,57,21,,,0,,2017-05-01T05:44:13,2017-05-01T20:30:37,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,02-05-17,13.4,8,10.9,13.4,5.1,9.8,8.1,83.23,1.2,,8.33,,,,,22.6,143.9,1018.1,53.7,29.5,,,0,,2017-05-02T05:42:25,2017-05-02T20:32:11,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,03-05-17,12.6,6.4,10.2,12.6,3.1,9,6.1,76.12,0,,0,,,,46.4,33.8,37.6,1022,59.5,19,,,0,,2017-05-03T05:40:38,2017-05-03T20:33:45,0.27,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,04-05-17,13.6,9,11.3,13.6,5.8,10.3,8.1,80.71,0.2,,4.17,,,,,26.7,59.7,1021.4,78,10.8,,,0,,2017-05-04T05:38:53,2017-05-04T20:35:19,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,05-05-17,13.7,8,10.9,13.7,4.1,9.7,7.2,77.96,0,,0,,,,55.4,50.3,84.3,1018.5,58,17.9,,,0,,2017-05-05T05:37:10,2017-05-05T20:36:52,0.37,Partially cloudy,Partly cloudy throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,06-05-17,13.7,8.9,10.9,13.7,4.5,9.6,8.4,84.53,3,,4.17,,,,55.4,39.3,154.5,1012,79.5,8.9,,,0,,2017-05-06T05:35:28,2017-05-06T20:38:24,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,07-05-17,13.6,7.9,11.2,13.6,5.5,10.6,8.1,81.45,0,,0,,,,,21.1,261.5,1021.4,42.4,16.8,,,0,,2017-05-07T05:33:47,2017-05-07T20:39:56,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,08-05-17,11.9,7.8,10.1,11.9,3.8,9.1,6.1,76.55,0,,0,,,,,30.1,132,1026.2,19.2,16.6,,,0,,2017-05-08T05:32:09,2017-05-08T20:41:28,0.47,Clear,Clear conditions throughout the day.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,09-05-17,11.9,6.9,9.3,11.9,2.7,7.6,4.8,73.69,0,,0,,,,,28.2,81.9,1022.3,35.2,18.1,,,0,,2017-05-09T05:30:32,2017-05-09T20:42:59,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,10-05-17,13.6,6.8,10.5,13.6,3.1,9.4,6.7,77.94,0,,0,,,,,30.7,83.8,1007.5,21.2,16.3,,,0,,2017-05-10T05:28:56,2017-05-10T20:44:29,0.5,Partially cloudy,Clearing in the afternoon.,wind,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,11-05-17,15.1,10.3,12.5,15.1,10.3,12.5,10.5,87.72,0.2,,4.17,,,,,30.2,96.8,995,66.9,8.3,,,0,,2017-05-11T05:27:23,2017-05-11T20:45:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,12-05-17,14.2,10.8,12.1,14.2,10.8,12.2,11.4,95.25,6.61,,16.67,,,1,,28.7,185.2,996.5,80.6,12.4,,,0,,2017-05-12T05:25:51,2017-05-12T20:47:28,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,13-05-17,14.7,11.1,12.6,14.7,11.1,12.6,10.6,87.92,0.61,,12.5,,,,51.8,26.9,204.5,1007.5,67,14.7,,,0,,2017-05-13T05:24:21,2017-05-13T20:48:56,0.53,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,14-05-17,14.4,10.8,12.6,14.4,10.8,12.6,10.8,89.26,9.01,,12.5,,,,50,32.6,222.4,1018.6,30,13,,,0,,2017-05-14T05:22:53,2017-05-14T20:50:24,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,15-05-17,14.6,11,12.9,14.6,11,12.9,11.9,93.96,6.48,,12.5,,,0,53.6,30.6,180.2,1023.5,85.9,9.5,,,0,,2017-05-15T05:21:27,2017-05-15T20:51:50,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,16-05-17,15.3,13.2,13.8,15.3,13.2,13.8,13.3,96.39,2.3,,12.5,,,0,,24.8,189.1,1023.6,88.8,9,,,0,,2017-05-16T05:20:02,2017-05-16T20:53:16,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,17-05-17,13.7,10.6,12.7,13.7,10.6,12.7,12.5,98.45,29.71,,16.67,,,0,,20.9,234,1017.4,73.3,6.4,,,0,,2017-05-17T05:18:40,2017-05-17T20:54:41,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,18-05-17,13.3,9.4,11.5,13.3,7.2,11.2,8.8,84.12,0.4,,8.33,,,0,,27.2,285,1013.5,83.1,22.2,,,0,,2017-05-18T05:17:20,2017-05-18T20:56:05,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,19-05-17,13.7,9.5,11.5,13.7,6.5,11,8.3,80.71,3.71,,8.33,,,,,29.2,269,1013.2,36.5,36,,,0,,2017-05-19T05:16:03,2017-05-19T20:57:27,0.78,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
weymouth uK,20-05-17,14,9.6,11.6,14,7.2,11.1,9.2,85.19,4.63,,12.5,,,,46.4,34.8,239.5,1018.2,52.7,27.2,,,0,,2017-05-20T05:14:47,2017-05-20T20:58:49,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,400,999,990,385,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
