name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
southampton,2018-03-13,10.9,3.5,6.9,10.9,1.7,5,4,82.8,0.46,,8.33,,,,,18.5,258.6,1007.5,44.9,20.6,,,0,,2018-03-13T06:24:13,2018-03-13T18:06:54,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-14,10.7,4.3,8.1,10.7,1.9,5.7,4.6,79.41,0,,0,,,,59,37.4,130.6,1000.5,69.4,19.1,,,0,,2018-03-14T06:22:00,2018-03-14T18:08:34,0.96,Partially cloudy,Partly cloudy throughout the day.,wind,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-15,11.6,7.7,9.1,11.6,3.3,6.9,7.3,89.13,12.51,,12.5,,,1,55.1,35.3,140,987.8,68.1,14.6,,,0,,2018-03-15T06:19:46,2018-03-15T18:10:14,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-16,11.4,6.1,8.4,11.4,4,6.5,6.4,88.07,5.09,,12.5,,,,,23.8,169.4,997.8,50.4,13.8,,,0,,2018-03-16T06:17:33,2018-03-16T18:11:54,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-17,6.4,-1.2,1.9,3.8,-7.4,-3.5,-0.2,86.02,2.73,,8.33,,,1,54.9,33.2,54,1004.4,75.1,12.5,,,0,,2018-03-17T06:15:19,2018-03-17T18:13:34,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-18,0.3,-1.8,-0.8,-6.2,-7.7,-6.9,-2.9,86.58,3.25,,8.33,,,6.31,59.4,34.7,55.6,1006.9,77.9,7.3,,,0,,2018-03-18T06:13:05,2018-03-18T18:15:13,0.01,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-19,2.7,-1.3,0.4,-2.9,-7.2,-5.4,-4.5,70.4,220.5,,12.5,,,7.85,50.6,30.9,45.8,1014.5,53.1,19.4,,,0,,2018-03-19T06:10:51,2018-03-19T18:16:53,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-20,7.5,-0.4,3.4,4.2,-4.6,0,-1.3,71.97,4.32,,8.33,,,0.68,48.2,26.9,170.6,1028.5,53.9,23.6,,,0,,2018-03-20T06:08:36,2018-03-20T18:18:32,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-21,8.8,-0.8,4.1,5.8,-2.8,1.6,0,75.75,0,,0,,,,,23.4,292,1031.9,30.2,17.6,,,0,,2018-03-21T06:06:22,2018-03-21T18:20:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-22,8.7,3.6,6.2,5.4,-0.3,2.8,2.5,77.65,0,,0,,,,50,26.4,255.2,1020.6,71.5,21.7,,,0,,2018-03-22T06:04:07,2018-03-22T18:21:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-23,10.2,6.1,7.8,10.2,1.5,4.8,5,83.58,1.24,,8.33,,,,49.4,29.2,197.5,1001.3,70.3,13.7,,,0,,2018-03-23T06:01:53,2018-03-23T18:23:29,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-24,8.9,6.4,7.4,7.3,3.3,5.4,6.3,92.62,6.49,,12.5,,,,,16.9,83.2,1000,75.5,8,,,0,,2018-03-24T05:59:38,2018-03-24T18:25:07,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-25,11.1,5.4,8.2,11.1,3.8,7.1,5.1,81.4,0.28,,4.35,,,,,13.9,153,1010.7,69.6,10.5,,,0,,2018-03-25T06:57:24,2018-03-25T19:26:46,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-26,10.9,1.5,6.6,10.9,-1.5,5,1.6,71.79,0.2,,4.17,,,,,18.9,278,1017.6,45.2,26.8,,,0,,2018-03-26T06:55:09,2018-03-26T19:28:24,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-27,11.6,5.4,8.3,11.6,1.4,6.3,6,86.21,5.79,,16.67,,,1,48.2,30.4,234,1008.4,74.2,17.4,,,0,,2018-03-27T06:52:55,2018-03-27T19:30:03,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-28,8.5,3.9,6,6.1,0.9,3.5,3.6,84.75,10.79,,8.33,,,0,47.4,24.1,268.5,1004.8,64.1,21.6,,,0,,2018-03-28T06:50:41,2018-03-28T19:31:41,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-29,7.7,1.7,4.9,4,-0.1,2,3.3,89.37,8.94,,16.67,,,0,53.6,26.1,181.9,1000.7,58.5,18.8,,,0,,2018-03-29T06:48:27,2018-03-29T19:33:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-30,6.8,3.6,4.9,3.6,0.3,2.5,4,93.63,16.89,,16.67,,,,,18.2,157,994.4,66.7,14.7,,,0,,2018-03-30T06:46:13,2018-03-30T19:34:57,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-03-31,6.6,3.4,5,3.4,-0.1,1.7,3.5,89.93,4.88,,12.5,,,,,19.8,289.7,997.9,77.6,19.3,,,0,,2018-03-31T06:43:59,2018-03-31T19:36:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-01,7.2,3.1,5.3,6.2,-0.1,2.8,1.5,77.37,0.53,,4.17,,,,,21.3,243.7,1011,73.1,23,,,0,,2018-04-01T06:41:46,2018-04-01T19:38:14,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-02,10,4.7,8.2,10,0.5,5.5,7.4,94.68,19.67,,16.67,,,,,22.5,164.4,998.9,76.4,10.6,,,0,,2018-04-02T06:39:32,2018-04-02T19:39:52,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-03,11.2,7.6,9.6,11.2,5.7,8,8.1,90.57,6.33,,12.5,,,1,50,24.5,197.1,994,63.3,13.3,,,0,,2018-04-03T06:37:20,2018-04-03T19:41:30,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-04,10.4,6.5,8.7,10.4,2.8,5.6,6.9,88.56,6.15,,12.5,,,0,56,33.2,196.1,993.7,68.2,15.9,,,0,,2018-04-04T06:35:07,2018-04-04T19:43:08,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-05,9.5,3.7,6.5,7.8,0.7,3.5,1.7,72.49,0.2,,4.17,,,0,61.2,27.1,215,1014,44.5,33.7,,,0,,2018-04-05T06:32:55,2018-04-05T19:44:46,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-06,13,5.5,9.1,13,1.9,7.3,5,76.06,0,,0,,,,53.3,33.7,127.9,1010,30.5,21.6,,,0,,2018-04-06T06:30:43,2018-04-06T19:46:23,0.67,Partially cloudy,Partly cloudy throughout the day.,wind,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-07,13.3,6.7,10.1,13.3,5.5,9.3,7.8,85.84,0.2,,4.17,,,,46.4,18.9,148.5,1004.9,61.5,14,,,0,,2018-04-07T06:28:32,2018-04-07T19:48:01,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-08,10.8,7.3,9.2,10.8,6.9,9,8,92.68,2.15,,8.33,,,,,10.5,116.6,1007.9,78.4,10.3,,,0,,2018-04-08T06:26:21,2018-04-08T19:49:39,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-09,9.7,8.6,9.2,8.2,6.4,7.1,8.7,96.49,7.4,,12.5,,,0,,18.7,66,1006,80.9,4.3,,,0,,2018-04-09T06:24:10,2018-04-09T19:51:17,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-10,12.8,9.5,10.7,12.8,6.8,9.6,9.6,92.87,6.28,,12.5,,,0,48.2,21,75.6,1000.2,78.6,7.1,,,0,,2018-04-10T06:22:00,2018-04-10T19:52:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-11,11.8,8.3,10.2,11.8,5.8,9.4,8.6,90.35,10.28,,13.64,,,1,,18.3,41.9,1005.9,68.1,4.9,,,0,,2018-04-11T06:19:51,2018-04-11T19:54:33,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-12,9.9,7.2,8.5,7.9,4.5,6.1,7,90.66,0.2,,4.17,,,0,,16.1,26,1003.6,76.3,5.1,,,0,,2018-04-12T06:17:42,2018-04-12T19:56:11,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-13,10.6,6.7,8.5,10.6,5.1,7.6,7,90.55,0.2,,4.17,,,,,13.8,221.1,1007.6,79.5,6.3,,,0,,2018-04-13T06:15:34,2018-04-13T19:57:48,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-14,14.4,6.6,9.8,14.4,5.6,9.3,7.6,87.46,0.4,,8.33,,,,,16.2,157.5,1015.8,24.7,6.1,,,0,,2018-04-14T06:13:26,2018-04-14T19:59:26,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-15,11.3,8.1,9.7,11.3,6.4,8.7,8.7,93.21,2.87,,8.33,,,,46.4,21.3,156.3,1009.3,67.2,7.1,,,0,,2018-04-15T06:11:20,2018-04-15T20:01:04,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-16,12.6,7.3,10.1,12.6,5,8.9,6.6,79.75,0,,0,,,0,46.4,23.2,209.1,1013.6,55.6,17.2,,,0,,2018-04-16T06:09:13,2018-04-16T20:02:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-17,13.5,9.4,11.5,13.5,6.5,10.6,8.2,80.12,0,,0,,,,64.8,28.7,186.4,1019.6,75.9,17.2,,,0,,2018-04-17T06:07:08,2018-04-17T20:04:19,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-18,20.5,10.8,15.6,20.5,10.8,15.6,10,71.2,0.28,,4.17,,,,48.2,26.9,146.9,1025.6,22.2,21.8,,,0,,2018-04-18T06:05:04,2018-04-18T20:05:57,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-19,22.6,10.6,16.6,22.6,10.6,16.6,10.4,68.05,0,,0,,,,,15.4,168.9,1023.2,5,19.5,,,0,,2018-04-19T06:03:00,2018-04-19T20:07:35,0.07,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-20,21.5,8.9,15.2,21.5,7.5,15,10.8,76.66,0,,0,,,,,12.8,301.8,1023.4,4.9,16.4,,,0,,2018-04-20T06:00:57,2018-04-20T20:09:12,0.12,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-21,19.7,10,15.2,19.7,10,15.2,10.9,76.44,2.45,,4.17,,,,59.3,23.7,114.3,1019.2,30.3,11,,,0,,2018-04-21T05:58:55,2018-04-21T20:10:50,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-22,17.4,9.4,14,17.4,7.5,14,10.6,80.55,7.51,,8.33,,,,53.6,20.5,206.4,1011.2,30.3,17.1,,,0,,2018-04-22T05:56:54,2018-04-22T20:12:27,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-23,13.6,8.1,10.7,13.6,5.7,9.9,7,78.24,0,,0,,,,48.2,26.2,251.2,1017.1,61.4,27.8,,,0,,2018-04-23T05:54:54,2018-04-23T20:14:04,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-24,13.6,10.3,11.4,13.6,10.3,11.4,9.5,88.06,0.41,,4.17,,,,53,31.3,238.9,1014.6,78.9,18.3,,,0,,2018-04-24T05:52:55,2018-04-24T20:15:41,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-25,12,7.6,9.9,12,4.9,8.6,6.8,81.16,4.45,,12.5,,,0,59.3,31.5,260.3,1013.3,39.7,23.1,,,0,,2018-04-25T05:50:57,2018-04-25T20:17:19,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-26,12.5,6.7,9.4,12.5,3.5,7.8,5.4,76.41,1.56,,16.67,,,0,55.4,27.9,252.9,1016.9,39.5,23.1,,,0,,2018-04-26T05:49:00,2018-04-26T20:18:55,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-27,10.3,7,8.9,10.3,4.4,7.3,7.5,91.18,7.52,,12.5,,,0,,21.1,115.9,1007,77,15.3,,,0,,2018-04-27T05:47:04,2018-04-27T20:20:32,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-28,9.3,7,8.4,7.4,4.6,6.3,6.5,88.39,1.43,,8.33,,,,,15.4,219,1009.7,80.1,18.6,,,0,,2018-04-28T05:45:10,2018-04-28T20:22:09,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-29,8.6,6.4,7.2,5.2,2.4,3.9,4.4,82.69,0.2,,4.17,,,,51.8,28.1,29.3,1010.7,77,26.1,,,0,,2018-04-29T05:43:17,2018-04-29T20:23:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-04-30,10.4,5,7.1,10.4,0.5,3.9,1.3,67.42,1.88,,8.33,,,,55.4,29.3,292.3,1007.8,72.6,28.6,,,0,,2018-04-30T05:41:25,2018-04-30T20:25:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-01,12.4,1.8,7.8,12.4,-0.5,6.4,3.6,75.49,0,,0,,,,50,29.6,240.7,1010.3,36.5,26.7,,,0,,2018-05-01T05:39:34,2018-05-01T20:26:57,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-02,13.6,6.7,10.2,13.6,4.7,8.1,6.3,78.62,14.78,,16.67,,,0,58.4,33.1,241.6,1006.6,50.1,21.1,,,0,,2018-05-02T05:37:44,2018-05-02T20:28:32,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-03,14.2,4,9.7,14.2,1.8,9.2,5.1,74.85,0,,0,,,0,,16.4,276.5,1019.1,37.2,23,,,0,,2018-05-03T05:35:56,2018-05-03T20:30:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-04,15.8,8.4,12.2,15.8,8.4,12.2,8.2,77.1,0,,0,,,,16.6,10,217.1,1023.4,57.1,21.1,,,0,,2018-05-04T05:34:10,2018-05-04T20:31:42,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-05,20.2,6.9,14.3,20.2,5.7,14.1,6.9,64.63,0,,0,,,,,10.6,112,1024.8,0.6,18,,,0,,2018-05-05T05:32:25,2018-05-05T20:33:16,0.64,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-06,22.4,8.1,15.9,22.4,6.2,15.6,7.8,60.78,0,,0,,,,24.1,12.3,171.5,1022,0,13.1,,,0,,2018-05-06T05:30:41,2018-05-06T20:34:50,0.68,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-07,24,10.6,17.6,24,10.6,17.6,10,63.2,0,,0,,,,7.6,11.4,150.6,1017.3,0,14.2,,,0,,2018-05-07T05:28:59,2018-05-07T20:36:24,0.73,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-08,19.5,9.6,14.2,19.5,8.4,14.2,9.9,75.93,0,,0,,,,,22.1,227.2,1011.1,14,12.4,,,0,,2018-05-08T05:27:19,2018-05-08T20:37:57,0.77,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-09,15.8,6.9,11.3,15.8,5.2,10.7,7.8,80.14,0,,0,,,,33.5,21.2,268.7,1010.1,46.4,17.8,,,0,,2018-05-09T05:25:40,2018-05-09T20:39:29,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-10,14.9,7.7,11.4,14.9,5,10.6,5.9,71.51,3.05,,8.33,,,0,,23.9,272.1,1015.4,34.4,20.5,,,0,,2018-05-10T05:24:03,2018-05-10T20:41:01,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-11,14.8,6,11.2,14.8,4.5,10.7,7,77,0,,0,,,,50,30.9,141,1015,48.9,16.7,,,0,,2018-05-11T05:22:28,2018-05-11T20:42:32,0.91,Partially cloudy,Partly cloudy throughout the day.,wind,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-12,12.8,7.7,10.4,12.8,6.7,10.1,7.1,80.86,2.48,,8.33,,,,,10.1,251.8,1012.8,70.6,19.2,,,0,,2018-05-12T05:20:54,2018-05-12T20:44:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-13,16,5.5,11.4,16,5.5,11,5.7,70.25,0,,0,,,,35.3,15.6,282.2,1015.3,37.7,21.2,,,0,,2018-05-13T05:19:23,2018-05-13T20:45:32,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-14,20.2,6.8,13.9,20.2,4.5,13.2,4.1,55.61,0,,0,,,,46.4,22.8,334.8,1020.4,10.2,28.9,,,0,,2018-05-14T05:17:53,2018-05-14T20:47:01,1,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-15,22.6,10.6,16.6,22.6,10.6,16.6,7.3,56.01,0,,0,,,,42.5,20.6,322.2,1020.3,24.2,27,,,0,,2018-05-15T05:16:25,2018-05-15T20:48:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-16,15.4,9.6,13.5,15.4,7,13.4,8.2,70.44,0,,0,,,,53.6,27.4,53.2,1024,64,20.8,,,0,,2018-05-16T05:15:00,2018-05-16T20:49:56,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-17,16.1,5.9,11,16.1,2.9,9.7,4.2,64.87,0,,0,,,,46.4,20.5,73.8,1026.9,16.4,21,,,0,,2018-05-17T05:13:36,2018-05-17T20:51:22,0.03,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-18,15.3,4.7,11,15.3,3.4,10.5,5.6,70.78,0,,0,,,,,13.8,173,1025.6,34.2,19.9,,,0,,2018-05-18T05:12:14,2018-05-18T20:52:47,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-19,17.5,5.9,12.4,17.5,5.9,12.3,7.3,73.47,0,,0,,,,,12.7,185.4,1023.9,8.9,16.3,,,0,,2018-05-19T05:10:55,2018-05-19T20:54:11,0.11,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-20,17.7,7.5,12.7,17.7,6.6,12.4,8.8,78.46,0,,0,,,,,14.1,125.8,1021.8,17.6,11.1,,,0,,2018-05-20T05:09:38,2018-05-20T20:55:34,0.16,Clear,Clear conditions throughout the day.,clear-day,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-21,21.2,7.8,14.8,21.2,6.3,14.5,9.3,71.4,4.75,,4.17,,,,44.6,14.8,124.2,1016.1,23.6,15.4,,,0,,2018-05-21T05:08:23,2018-05-21T20:56:55,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-22,22,11.1,16.7,22,11.1,16.7,9.9,65.71,5.39,,4.17,,,0,,20,129.9,1016.2,19.1,18.6,,,0,,2018-05-22T05:07:10,2018-05-22T20:58:16,0.27,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
southampton,2018-05-23,20,9.3,14.7,20,6.8,14.4,9.3,71.12,0.2,,4.17,,,,51.8,23.3,48,1021.8,26.6,15.7,,,0,,2018-05-23T05:05:59,2018-05-23T20:59:35,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38,620,999,990,387,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
